,Loser1,Loser2,Winner1,Winner2
344,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/53056944,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/winnie tran,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/tiffanyja,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Madisonli
345,/player/Jay Dinh,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895630,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/3442,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/fuxiaofeng
346,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/110812345,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1234567890,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12893254,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123441
347,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034311,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/400549,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/400002,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/31970HZ
348,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12897967,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12910377,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/lucbui10,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Khoihuynh
349,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/824,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/0346,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033093,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2035412
350,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12893254,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123441,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/110812345,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1234567890
351,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/0123,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/111777999,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12880317,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/0000
352,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/543106,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12886641,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/042599,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/fuxiaofeng
353,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12893254,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123441,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/3442,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/fuxiaofeng
354,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Roberthe9606,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/3531045,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12873121,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895631
355,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/132259,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2017202199,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12880786,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12883113
356,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12880317,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/cokoo,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/tiffanyja,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Madisonli
357,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/132259,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/111777999,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/dont have one,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/VanessaDINH
358,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/53056944,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/winnie tran,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895438,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/58239
359,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12873121,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895631,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/98590,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/01191990
360,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12880317,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/0000,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/110812345,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1234567890
361,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/0123,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/111777999,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12893254,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123441
362,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12880786,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12883113,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/042599,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/fuxiaofeng
363,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/tiffanyja,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Madisonli,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/dont have one,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/VanessaDINH
364,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/543106,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12886641,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12880786,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12883113
365,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895438,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/58239,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12880786,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12883113
